thread1's mean_slowdown: 3.064854914
thread2's mean_slowdown: 4.599365866666666
thread3's mean_slowdown: 3.4568727393333334
thread4's mean_slowdown: 2.7288044666666664
thread5's mean_slowdown: 2.2915856466666664
thread6's mean_slowdown: 4.683774933333333
thread7's mean_slowdown: 5.595124013333334
thread8's mean_slowdown: 4.715351533333333
